Sample Time, Accel_x,Accel_y,Accel_z,Gyro_x,Gyro_y,Gyro_z,Magneto_x,Magneto_y,Magneto_z
5.750000,-145.000000,-643.000000,276.000000,130.000000,-689.000000,16.000000,14.000000,809.000000,-365.000000
5.800000,-162.000000,-1088.000000,174.000000,-2191.000000,-1337.000000,7.000000,33.000000,784.000000,-363.000000
5.850000,-153.000000,-934.000000,-94.000000,-3301.000000,-1094.000000,-231.000000,90.000000,752.000000,-324.000000
5.900000,-250.000000,-936.000000,-480.000000,-2462.000000,-1151.000000,94.000000,126.000000,739.000000,-243.000000
5.950000,-525.000000,-1169.000000,-266.000000,-658.000000,-93.000000,-234.000000,143.000000,731.000000,-209.000000
6.000000,-349.000000,-1101.000000,-397.000000,98.000000,547.000000,110.000000,135.000000,736.000000,-206.000000
6.050000,-277.000000,-954.000000,-592.000000,2247.000000,1407.000000,13.000000,117.000000,743.000000,-248.000000
6.100000,-503.000000,-891.000000,-229.000000,2466.000000,1710.000000,60.000000,77.000000,761.000000,-306.000000
6.150000,-218.000000,-645.000000,75.000000,1131.000000,914.000000,687.000000,39.000000,803.000000,-305.000000
6.200000,-8.000000,-612.000000,83.000000,-437.000000,531.000000,86.000000,24.000000,832.000000,-279.000000
6.250000,-207.000000,-1205.000000,-20.000000,-1346.000000,82.000000,-217.000000,35.000000,841.000000,-239.000000
6.300000,-274.000000,-670.000000,-262.000000,-824.000000,-229.000000,-22.000000,42.000000,839.000000,-228.000000
6.350000,-93.000000,-964.000000,-461.000000,-1307.000000,-367.000000,-210.000000,44.000000,839.000000,-198.000000
6.400000,-244.000000,-904.000000,-591.000000,-1506.000000,-379.000000,-460.000000,50.000000,826.000000,-162.000000
6.450000,-234.000000,-995.000000,-590.000000,-1605.000000,-673.000000,-514.000000,50.000000,821.000000,-125.000000
6.500000,-148.000000,-978.000000,-661.000000,-1640.000000,-1005.000000,-511.000000,60.000000,817.000000,-98.000000
6.550000,-139.000000,-1131.000000,-738.000000,-1955.000000,-695.000000,-812.000000,45.000000,814.000000,-65.000000
6.600000,-312.000000,-984.000000,-712.000000,-1448.000000,-1068.000000,-394.000000,36.000000,809.000000,-36.000000
6.650000,-267.000000,-876.000000,-697.000000,-1133.000000,-606.000000,-233.000000,32.000000,818.000000,-21.000000
6.700000,-165.000000,-629.000000,-710.000000,-914.000000,-749.000000,-245.000000,17.000000,826.000000,1.000000
6.750000,-503.000000,-578.000000,-721.000000,-506.000000,-550.000000,-247.000000,14.000000,830.000000,-12.000000
6.800000,-59.000000,-566.000000,-678.000000,-226.000000,-429.000000,-32.000000,5.000000,838.000000,-2.000000
6.850000,-318.000000,-515.000000,-589.000000,74.000000,130.000000,-54.000000,11.000000,833.000000,0.000000
6.900000,-46.000000,-587.000000,-513.000000,441.000000,289.000000,-111.000000,12.000000,833.000000,-9.000000
6.950000,-213.000000,-677.000000,-595.000000,755.000000,703.000000,-115.000000,33.000000,820.000000,-15.000000
7.000000,-221.000000,-795.000000,-606.000000,1069.000000,788.000000,280.000000,50.000000,797.000000,-26.000000
7.050000,45.000000,-739.000000,-819.000000,1395.000000,1527.000000,378.000000,57.000000,793.000000,-42.000000
7.100000,-295.000000,-939.000000,-928.000000,1670.000000,1360.000000,560.000000,69.000000,782.000000,-53.000000
7.150000,-413.000000,-983.000000,-1003.000000,1779.000000,1101.000000,528.000000,83.000000,779.000000,-84.000000
7.200000,-103.000000,-1156.000000,-759.000000,1582.000000,642.000000,725.000000,75.000000,796.000000,-122.000000
7.250000,-82.000000,-1018.000000,-625.000000,1443.000000,651.000000,791.000000,75.000000,817.000000,-141.000000
